			DocID: 53 <TITLE> Freq=(46) Rank: 10.0  TF-IDF=(0.0), DocID: 54 <TITLE> Freq=(46) Rank: 10.0  TF-IDF=(0.0), DocID: 55 <TITLE> Freq=(183) Rank: 10.0  TF-IDF=(0.0), DocID: 56 <TITLE> Freq=(183) Rank: 10.0  TF-IDF=(0.0), DocID: 57 <TITLE> Freq=(142) Rank: 10.0  TF-IDF=(0.0), DocID: 58 <TITLE> Freq=(142) Rank: 10.0  TF-IDF=(0.0), DocID: 59 <TITLE> Freq=(142) Rank: 10.0  TF-IDF=(0.0), DocID: 50 <TEXT> Freq=(182) Rank: 0.0  TF-IDF=(0.0), DocID: 51 <TEXT> Freq=(182) Rank: 0.0  TF-IDF=(0.0), DocID: 52 <TEXT> Freq=(182) Rank: 0.0  TF-IDF=(0.0)
8 more			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
91-94			DocID: 53 <TEXT> Freq=(1) Rank: 2.00587848742178  TF-IDF=(1.6094379124341003), DocID: 54 <TEXT> Freq=(1) Rank: 2.00587848742178  TF-IDF=(1.6094379124341003)
@ai_topics			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
@machinelearnbot  16			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
@machinelearnbot  9339			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
a d			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
a k a			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
a m			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
a s barnes			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
aaai			DocID: 50 <TEXT> Freq=(57) Rank: 0.0  TF-IDF=(0.0), DocID: 51 <TEXT> Freq=(57) Rank: 0.0  TF-IDF=(0.0), DocID: 52 <TEXT> Freq=(57) Rank: 0.0  TF-IDF=(0.0), DocID: 53 <TEXT> Freq=(8) Rank: 0.0  TF-IDF=(0.0), DocID: 54 <TEXT> Freq=(8) Rank: 0.0  TF-IDF=(0.0), DocID: 55 <TEXT> Freq=(7) Rank: 0.0  TF-IDF=(0.0), DocID: 56 <TEXT> Freq=(7) Rank: 0.0  TF-IDF=(0.0), DocID: 57 <TEXT> Freq=(5) Rank: 0.0  TF-IDF=(0.0), DocID: 58 <TEXT> Freq=(5) Rank: 0.0  TF-IDF=(0.0), DocID: 59 <TEXT> Freq=(5) Rank: 0.0  TF-IDF=(0.0)
aaai/sigart			DocID: 50 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 51 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 52 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722)
aaron			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
aaron  68			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
aarti  76			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
abbeel			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
ability			DocID: 55 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453), DocID: 56 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453), DocID: 50 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453), DocID: 51 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453), DocID: 52 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453)
able			DocID: 57 <TEXT> Freq=(3) Rank: 0.7732289535616479  TF-IDF=(1.5324768712979722), DocID: 58 <TEXT> Freq=(3) Rank: 0.7732289535616479  TF-IDF=(1.5324768712979722), DocID: 59 <TEXT> Freq=(3) Rank: 0.7732289535616479  TF-IDF=(1.5324768712979722), DocID: 50 <TEXT> Freq=(2) Rank: 0.6239593968822623  TF-IDF=(1.0216512475319814), DocID: 51 <TEXT> Freq=(2) Rank: 0.6239593968822623  TF-IDF=(1.0216512475319814), DocID: 52 <TEXT> Freq=(2) Rank: 0.6239593968822623  TF-IDF=(1.0216512475319814)
abreast			DocID: 53 <TEXT> Freq=(1) Rank: 2.00587848742178  TF-IDF=(1.6094379124341003), DocID: 54 <TEXT> Freq=(1) Rank: 2.00587848742178  TF-IDF=(1.6094379124341003)
abstraction			DocID: 50 <TEXT> Freq=(3) Rank: 1.6898906263045042  TF-IDF=(3.6119184129778086), DocID: 51 <TEXT> Freq=(3) Rank: 1.6898906263045042  TF-IDF=(3.6119184129778086), DocID: 52 <TEXT> Freq=(3) Rank: 1.6898906263045042  TF-IDF=(3.6119184129778086)
abstrips			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
accessible			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
accomplishments			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
according			DocID: 50 <TEXT> Freq=(3) Rank: 0.7169924687473299  TF-IDF=(1.5324768712979722), DocID: 51 <TEXT> Freq=(3) Rank: 0.7169924687473299  TF-IDF=(1.5324768712979722), DocID: 52 <TEXT> Freq=(3) Rank: 0.7169924687473299  TF-IDF=(1.5324768712979722), DocID: 57 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 58 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 59 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907)
accounted			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
accuracy  28			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
accuracy  9445			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
accurate			DocID: 57 <TEXT> Freq=(2) Rank: 0.9354726564954082  TF-IDF=(1.3862943611198906), DocID: 58 <TEXT> Freq=(2) Rank: 0.9354726564954082  TF-IDF=(1.3862943611198906), DocID: 59 <TEXT> Freq=(2) Rank: 0.9354726564954082  TF-IDF=(1.3862943611198906), DocID: 53 <TEXT> Freq=(1) Rank: 0.8638848428762761  TF-IDF=(0.6931471805599453), DocID: 54 <TEXT> Freq=(1) Rank: 0.8638848428762761  TF-IDF=(0.6931471805599453)
achieve			DocID: 55 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006), DocID: 56 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006)
achievements			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
achron			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
acknowledge			DocID: 53 <TEXT> Freq=(1) Rank: 2.00587848742178  TF-IDF=(1.6094379124341003), DocID: 54 <TEXT> Freq=(1) Rank: 2.00587848742178  TF-IDF=(1.6094379124341003)
acm  378			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
acm  40			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
across			DocID: 53 <TEXT> Freq=(1) Rank: 0.2781088016692279  TF-IDF=(0.22314355131420976), DocID: 54 <TEXT> Freq=(1) Rank: 0.2781088016692279  TF-IDF=(0.22314355131420976), DocID: 50 <TEXT> Freq=(2) Rank: 0.27256368752551635  TF-IDF=(0.44628710262841953), DocID: 51 <TEXT> Freq=(2) Rank: 0.27256368752551635  TF-IDF=(0.44628710262841953), DocID: 52 <TEXT> Freq=(2) Rank: 0.27256368752551635  TF-IDF=(0.44628710262841953), DocID: 57 <TEXT> Freq=(1) Rank: 0.22725258857626168  TF-IDF=(0.22314355131420976), DocID: 58 <TEXT> Freq=(1) Rank: 0.22725258857626168  TF-IDF=(0.22314355131420976), DocID: 59 <TEXT> Freq=(1) Rank: 0.22725258857626168  TF-IDF=(0.22314355131420976)
actions			DocID: 57 <TEXT> Freq=(2) Rank: 0.6894111621203779  TF-IDF=(1.0216512475319814), DocID: 58 <TEXT> Freq=(2) Rank: 0.6894111621203779  TF-IDF=(1.0216512475319814), DocID: 59 <TEXT> Freq=(2) Rank: 0.6894111621203779  TF-IDF=(1.0216512475319814), DocID: 50 <TEXT> Freq=(2) Rank: 0.6239593968822623  TF-IDF=(1.0216512475319814), DocID: 51 <TEXT> Freq=(2) Rank: 0.6239593968822623  TF-IDF=(1.0216512475319814), DocID: 52 <TEXT> Freq=(2) Rank: 0.6239593968822623  TF-IDF=(1.0216512475319814)
activities			DocID: 55 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453), DocID: 56 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453), DocID: 50 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453), DocID: 51 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453), DocID: 52 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453)
activity			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
actually			DocID: 55 <TEXT> Freq=(2) Rank: 0.9125091571170186  TF-IDF=(1.3862943611198906), DocID: 56 <TEXT> Freq=(2) Rank: 0.9125091571170186  TF-IDF=(1.3862943611198906), DocID: 57 <TEXT> Freq=(1) Rank: 0.7059110161098981  TF-IDF=(0.6931471805599453), DocID: 58 <TEXT> Freq=(1) Rank: 0.7059110161098981  TF-IDF=(0.6931471805599453), DocID: 59 <TEXT> Freq=(1) Rank: 0.7059110161098981  TF-IDF=(0.6931471805599453)
ada			DocID: 55 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453), DocID: 56 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453), DocID: 50 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453), DocID: 51 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453), DocID: 52 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453)
ada's			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
adams			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
adaptive			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
add			DocID: 57 <TEXT> Freq=(11) Rank: 0.9393444152895856  TF-IDF=(5.619081861425898), DocID: 58 <TEXT> Freq=(11) Rank: 0.9393444152895856  TF-IDF=(5.619081861425898), DocID: 59 <TEXT> Freq=(11) Rank: 0.9393444152895856  TF-IDF=(5.619081861425898), DocID: 50 <TEXT> Freq=(11) Rank: 0.9155523537050585  TF-IDF=(5.619081861425898), DocID: 51 <TEXT> Freq=(11) Rank: 0.9155523537050585  TF-IDF=(5.619081861425898), DocID: 52 <TEXT> Freq=(11) Rank: 0.9155523537050585  TF-IDF=(5.619081861425898)
addison-wesley			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
additional			DocID: 53 <TEXT> Freq=(1) Rank: 0.8638848428762761  TF-IDF=(0.6931471805599453), DocID: 54 <TEXT> Freq=(1) Rank: 0.8638848428762761  TF-IDF=(0.6931471805599453), DocID: 57 <TEXT> Freq=(1) Rank: 0.7059110161098981  TF-IDF=(0.6931471805599453), DocID: 58 <TEXT> Freq=(1) Rank: 0.7059110161098981  TF-IDF=(0.6931471805599453), DocID: 59 <TEXT> Freq=(1) Rank: 0.7059110161098981  TF-IDF=(0.6931471805599453)
adds			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
adele			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
adnan  54			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
adopt			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
advance			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
advanced			DocID: 57 <TEXT> Freq=(3) Rank: 1.8224352661527665  TF-IDF=(3.6119184129778086), DocID: 58 <TEXT> Freq=(3) Rank: 1.8224352661527665  TF-IDF=(3.6119184129778086), DocID: 59 <TEXT> Freq=(3) Rank: 1.8224352661527665  TF-IDF=(3.6119184129778086)
advancement			DocID: 53 <TEXT> Freq=(1) Rank: 0.8638848428762761  TF-IDF=(0.6931471805599453), DocID: 54 <TEXT> Freq=(1) Rank: 0.8638848428762761  TF-IDF=(0.6931471805599453), DocID: 50 <TEXT> Freq=(2) Rank: 0.8466601450888657  TF-IDF=(1.3862943611198906), DocID: 51 <TEXT> Freq=(2) Rank: 0.8466601450888657  TF-IDF=(1.3862943611198906), DocID: 52 <TEXT> Freq=(2) Rank: 0.8466601450888657  TF-IDF=(1.3862943611198906)
advancements			DocID: 57 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 58 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 59 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 50 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 51 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 52 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907)
advances			DocID: 50 <TEXT> Freq=(5) Rank: 0.5684301716017099  TF-IDF=(1.783374719693662), DocID: 51 <TEXT> Freq=(5) Rank: 0.5684301716017099  TF-IDF=(1.783374719693662), DocID: 52 <TEXT> Freq=(5) Rank: 0.5684301716017099  TF-IDF=(1.783374719693662), DocID: 53 <TEXT> Freq=(1) Rank: 0.44453196455838256  TF-IDF=(0.3566749439387324), DocID: 54 <TEXT> Freq=(1) Rank: 0.44453196455838256  TF-IDF=(0.3566749439387324), DocID: 55 <TEXT> Freq=(1) Rank: 0.3499518607278631  TF-IDF=(0.3566749439387324), DocID: 56 <TEXT> Freq=(1) Rank: 0.3499518607278631  TF-IDF=(0.3566749439387324)
adventure			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
aerial			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
africa			DocID: 57 <TEXT> Freq=(2) Rank: 0.6894111621203779  TF-IDF=(1.0216512475319814), DocID: 58 <TEXT> Freq=(2) Rank: 0.6894111621203779  TF-IDF=(1.0216512475319814), DocID: 59 <TEXT> Freq=(2) Rank: 0.6894111621203779  TF-IDF=(1.0216512475319814), DocID: 50 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 51 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 52 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907)
africa   kenya			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
africa   tanzania			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
africa   uganda			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
agarwal			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
age			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
agency			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
agents			DocID: 55 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006), DocID: 56 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006)
agent  10748			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
ago			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
agriculture			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
agriculture:			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
aha			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
ai			DocID: 55 <TITLE> Freq=(22) Rank: 10.0  TF-IDF=(0.0), DocID: 56 <TITLE> Freq=(22) Rank: 10.0  TF-IDF=(0.0), DocID: 50 <TEXT> Freq=(18) Rank: 0.0  TF-IDF=(0.0), DocID: 51 <TEXT> Freq=(18) Rank: 0.0  TF-IDF=(0.0), DocID: 52 <TEXT> Freq=(18) Rank: 0.0  TF-IDF=(0.0), DocID: 53 <TEXT> Freq=(19) Rank: 0.0  TF-IDF=(0.0), DocID: 54 <TEXT> Freq=(19) Rank: 0.0  TF-IDF=(0.0), DocID: 57 <TEXT> Freq=(15) Rank: 0.0  TF-IDF=(0.0), DocID: 58 <TEXT> Freq=(15) Rank: 0.0  TF-IDF=(0.0), DocID: 59 <TEXT> Freq=(15) Rank: 0.0  TF-IDF=(0.0)
ai-alert			DocID: 57 <TEXT> Freq=(10) Rank: 1.2644244230105375  TF-IDF=(6.931471805599453), DocID: 58 <TEXT> Freq=(10) Rank: 1.2644244230105375  TF-IDF=(6.931471805599453), DocID: 59 <TEXT> Freq=(10) Rank: 1.2644244230105375  TF-IDF=(6.931471805599453), DocID: 53 <TEXT> Freq=(1) Rank: 0.8638848428762761  TF-IDF=(0.6931471805599453), DocID: 54 <TEXT> Freq=(1) Rank: 0.8638848428762761  TF-IDF=(0.6931471805599453)
ai-alerts			DocID: 57 <TITLE> Freq=(8) Rank: 10.0  TF-IDF=(0.0), DocID: 58 <TITLE> Freq=(8) Rank: 10.0  TF-IDF=(0.0), DocID: 59 <TITLE> Freq=(8) Rank: 10.0  TF-IDF=(0.0), DocID: 50 <TEXT> Freq=(3) Rank: 0.0  TF-IDF=(0.0), DocID: 51 <TEXT> Freq=(3) Rank: 0.0  TF-IDF=(0.0), DocID: 52 <TEXT> Freq=(3) Rank: 0.0  TF-IDF=(0.0), DocID: 53 <TEXT> Freq=(4) Rank: 0.0  TF-IDF=(0.0), DocID: 54 <TEXT> Freq=(4) Rank: 0.0  TF-IDF=(0.0), DocID: 55 <TEXT> Freq=(3) Rank: 0.0  TF-IDF=(0.0), DocID: 56 <TEXT> Freq=(3) Rank: 0.0  TF-IDF=(0.0)
