
DISPLAYING RESULTS FROM QUERY: 
"democrats" , "welfare" , "healthcare" , "reform" , "policies" 
629 MATCHES AT THE FOLLOWING DOCUMENTS:
ORDERED BY BM25 VALUE:
Document ID: 6940	Score: 23.525414837602973
Document ID: 19437	Score: 24.290560468106527
Document ID: 2356	Score: 24.290553485436668
Document ID: 13068	Score: 24.259900531281218
Document ID: 21051	Score: 24.24248885783644
Document ID: 17604	Score: 24.220840663841912
Document ID: 11585	Score: 24.163750228405334
Document ID: 6544	Score: 24.139450258818663
Document ID: 3328	Score: 24.03831972327181
Document ID: 11613	Score: 23.91424560548359
Document ID: 9262	Score: 23.852710044514456
Document ID: 730	Score: 23.835603446431854
Document ID: 12962	Score: 23.727425213301107
Document ID: 6608	Score: 23.649107393413168
Document ID: 696	Score: 23.5009302067563
Document ID: 10026	Score: 23.431064703994057
Document ID: 19691	Score: 23.431064703994057
Document ID: 15703	Score: 23.215821794938797
Document ID: 3176	Score: 23.197043918546132
Document ID: 11313	Score: 23.197043918546132
Document ID: 21069	Score: 23.197043918546132
Document ID: 6089	Score: 23.01120403010162
Document ID: 2036	Score: 22.81733219663653
Document ID: 17526	Score: 22.81654925946183
Document ID: 375	Score: 22.633345979295175
Document ID: 17520	Score: 22.47034308279509
Document ID: 19580	Score: 22.361247522502826
Document ID: 14359	Score: 22.292530105182074
Document ID: 17680	Score: 22.25599454482154
Document ID: 19736	Score: 22.144859204634486
Document ID: 18716	Score: 22.104376583075297
Document ID: 16829	Score: 22.103078876820916
Document ID: 6304	Score: 22.09640606202683
Document ID: 3091	Score: 22.032609126636743
Document ID: 2127	Score: 21.759198830946644
Document ID: 15955	Score: 21.717262178865212
Document ID: 2523	Score: 21.685308012527273
Document ID: 15445	Score: 21.633922389130106
Document ID: 14401	Score: 21.611603856701006
Document ID: 4050	Score: 21.564176376308133
Document ID: 19720	Score: 21.54299559048926
Document ID: 9331	Score: 21.536099915311638
Document ID: 10206	Score: 21.536099915311638
Document ID: 9633	Score: 21.50343899819291
Document ID: 3106	Score: 21.474821553810493
Document ID: 11434	Score: 21.388371930761107
Document ID: 3589	Score: 21.21976698705521
Document ID: 2868	Score: 21.14032277571376
Document ID: 7454	Score: 21.14032277571376
Document ID: 1819	Score: 21.00942294428519
Document ID: 11525	Score: 20.880134187704975
Document ID: 16692	Score: 20.771770875893758
Document ID: 18196	Score: 20.771770875893758
Document ID: 12903	Score: 20.710732748040535
Document ID: 6614	Score: 20.689157350622306
Document ID: 17690	Score: 20.686071567319793
Document ID: 16508	Score: 20.680161714319823
Document ID: 5466	Score: 20.626272373872695
Document ID: 7163	Score: 20.569066867177046
Document ID: 2271	Score: 20.454756349598362
Document ID: 3205	Score: 20.317495841329688
Document ID: 7260	Score: 20.12647139473908
Document ID: 4485	Score: 20.077052103562476
Document ID: 7753	Score: 19.81255467184555
Document ID: 2636	Score: 19.78438370555136
Document ID: 9579	Score: 19.78438370555136
Document ID: 9585	Score: 19.61284280637028
Document ID: 15213	Score: 19.58444315535476
Document ID: 10858	Score: 18.850121141678102
Document ID: 17514	Score: 18.694335016540265
Document ID: 13489	Score: 18.1931464101987
Document ID: 19678	Score: 18.000115679056012
Document ID: 902	Score: 17.718129532647826
Document ID: 18318	Score: 17.267286541995208
Document ID: 1269	Score: 17.033401579855106
Document ID: 5711	Score: 16.406836882147893
Document ID: 13993	Score: 16.032012135206436
Document ID: 13576	Score: 14.664049512107987
Document ID: 9546	Score: 14.48169379291844
Document ID: 16771	Score: 14.410267436356575
Document ID: 7125	Score: 14.343815097149518
Document ID: 412	Score: 14.339542197405132
Document ID: 6059	Score: 14.339542197405132
Document ID: 20449	Score: 14.333039370355545
Document ID: 19805	Score: 14.321969229025958
Document ID: 1419	Score: 14.26950780327861
Document ID: 8830	Score: 14.265324223723944
Document ID: 1289	Score: 14.251656583436107
Document ID: 587	Score: 14.234746517521538
Document ID: 18175	Score: 14.234746517521538
Document ID: 2093	Score: 14.220535136679285
Document ID: 15169	Score: 14.217429307646206
Document ID: 826	Score: 14.186505061188754
Document ID: 10413	Score: 14.182920984083959
Document ID: 15088	Score: 14.182920984083959
Document ID: 14903	Score: 14.16572956470931
Document ID: 10307	Score: 14.1538763782261
Document ID: 384	Score: 14.148579771047434
Document ID: 6174	Score: 14.148579771047434
Document ID: 18027	Score: 14.131795447838853
Document ID: 10794	Score: 14.131471452098163
Document ID: 34	Score: 14.109783305396736
Document ID: 13043	Score: 14.109783305396736
Document ID: 7111	Score: 14.09737863797971
Document ID: 1917	Score: 14.044156406301868
Document ID: 15355	Score: 14.044156406301868
Document ID: 2884	Score: 14.022416226106353
Document ID: 6638	Score: 14.022416226106353
Document ID: 9553	Score: 14.022416226106353
Document ID: 20965	Score: 14.022416226106353
Document ID: 9593	Score: 14.012861979478634
Document ID: 18288	Score: 14.000743248940811
Document ID: 18059	Score: 14.000743248940811
Document ID: 3175	Score: 13.979338386226292
Document ID: 8298	Score: 13.9791371636801
Document ID: 16042	Score: 13.9791371636801
Document ID: 2628	Score: 13.962636667724231
Document ID: 1237	Score: 13.957597661116647
Document ID: 5117	Score: 13.957597661116647
Document ID: 18173	Score: 13.957597661116647
Document ID: 4295	Score: 13.945942001285749
Document ID: 5397	Score: 13.9361244339457
Document ID: 19350	Score: 13.9361244339457
Document ID: 497	Score: 13.914717176750699
Document ID: 2815	Score: 13.914717176750699
Document ID: 186	Score: 13.909038608421483
Document ID: 17671	Score: 13.909038608421483
Document ID: 3753	Score: 13.89337558598881
Document ID: 15993	Score: 13.89337558598881
Document ID: 20679	Score: 13.89337558598881
Document ID: 9376	Score: 13.890170297768142
Document ID: 7179	Score: 13.879723148319693
Document ID: 809	Score: 13.872099359976575
Document ID: 1228	Score: 13.872099359976575
Document ID: 3212	Score: 13.872099359976575
Document ID: 5562	Score: 13.872099359976575
Document ID: 9945	Score: 13.872099359976575
Document ID: 19908	Score: 13.872099359976575
Document ID: 2260	Score: 13.863258470800927
Document ID: 7808	Score: 13.850888198875694
Document ID: 1447	Score: 13.848034053121388
Document ID: 15585	Score: 13.829741804678937
Document ID: 16861	Score: 13.829741804678937
Document ID: 17174	Score: 13.829741804678937
Document ID: 9388	Score: 13.828051094628107
Document ID: 729	Score: 13.817732009241473
Document ID: 12933	Score: 13.817732009241473
Document ID: 12021	Score: 13.815501667317717
Document ID: 11581	Score: 13.814625802303226
Document ID: 4846	Score: 13.808659881196196
Document ID: 6527	Score: 13.808659881196196
Document ID: 8923	Score: 13.808659881196196
Document ID: 12544	Score: 13.808659881196196
Document ID: 15547	Score: 13.808659881196196
Document ID: 16326	Score: 13.808659881196196
Document ID: 17495	Score: 13.808659881196196
Document ID: 16988	Score: 13.787853271678607
Document ID: 1430	Score: 13.787642134040645
Document ID: 7704	Score: 13.787642134040645
Document ID: 14527	Score: 13.787642134040645
Document ID: 15210	Score: 13.787642134040645
Document ID: 20732	Score: 13.787642134040645
Document ID: 18287	Score: 13.78151756000611
Document ID: 20806	Score: 13.774505882257815
Document ID: 11482	Score: 13.766688270615052
Document ID: 13107	Score: 13.766688270615052
Document ID: 18900	Score: 13.766688270615052
Document ID: 19481	Score: 13.765284912703393
Document ID: 7073	Score: 13.761184309837835
Document ID: 20686	Score: 13.758600919099768
Document ID: 14072	Score: 13.7575240266304
Document ID: 3118	Score: 13.745798000098185
Document ID: 7898	Score: 13.745798000098185
Document ID: 13101	Score: 13.745798000098185
Document ID: 15005	Score: 13.745798000098185
Document ID: 16709	Score: 13.745798000098185
Document ID: 17596	Score: 13.745798000098185
Document ID: 18925	Score: 13.745798000098185
Document ID: 19729	Score: 13.745798000098185
Document ID: 5465	Score: 13.732934066845102
Document ID: 10198	Score: 13.727616365702941
Document ID: 10236	Score: 13.727616365702941
Document ID: 10477	Score: 13.727616365702941
Document ID: 11563	Score: 13.72497103343137
Document ID: 15776	Score: 13.72497103343137
Document ID: 19953	Score: 13.724684893826721
Document ID: 2219	Score: 13.721373747707158
Document ID: 19144	Score: 13.721373747707158
Document ID: 5899	Score: 13.716815599630495
Document ID: 8945	Score: 13.716815599630495
Document ID: 8330	Score: 13.713416679628176
Document ID: 936	Score: 13.70420708330515
Document ID: 4539	Score: 13.70420708330515
Document ID: 18334	Score: 13.70420708330515
Document ID: 21156	Score: 13.70420708330515
Document ID: 3733	Score: 13.697838456015951
Document ID: 9006	Score: 13.697838456015951
Document ID: 12888	Score: 13.697838456015951
Document ID: 9075	Score: 13.694961093717346
Document ID: 6282	Score: 13.684691909701618
Document ID: 6321	Score: 13.684691909701618
Document ID: 5093	Score: 13.68350586414608
Document ID: 6220	Score: 13.68350586414608
Document ID: 8280	Score: 13.68350586414608
Document ID: 15404	Score: 13.68350586414608
Document ID: 17691	Score: 13.68350586414608
Document ID: 18182	Score: 13.68350586414608
Document ID: 20725	Score: 13.68350586414608
Document ID: 15332	Score: 13.668686422087932
Document ID: 1028	Score: 13.668189455028903
Document ID: 1757	Score: 13.668189455028903
Document ID: 3424	Score: 13.668189455028903
Document ID: 11147	Score: 13.668189455028903
Document ID: 11651	Score: 13.668189455028903
Document ID: 1575	Score: 13.666823791109906
Document ID: 1043	Score: 13.662867092103626
Document ID: 6806	Score: 13.662867092103626
Document ID: 17029	Score: 13.662867092103626
Document ID: 17081	Score: 13.662867092103626
Document ID: 19584	Score: 13.662867092103626
Document ID: 19919	Score: 13.662867092103626
Document ID: 7172	Score: 13.642290485037206
Document ID: 18135	Score: 13.642290485037206
Document ID: 19886	Score: 13.642290485037206
Document ID: 20895	Score: 13.642290485037206
Document ID: 6009	Score: 13.638668527480245
Document ID: 7380	Score: 13.638668527480245
Document ID: 15174	Score: 13.638668527480245
Document ID: 19095	Score: 13.638668527480245
Document ID: 21400	Score: 13.636787503950037
Document ID: 2299	Score: 13.621775762503315
Document ID: 9984	Score: 13.621775762503315
Document ID: 11130	Score: 13.621775762503315
Document ID: 17695	Score: 13.621775762503315
Document ID: 19942	Score: 13.621775762503315
Document ID: 11107	Score: 13.620893812220492
Document ID: 15700	Score: 13.620893812220492
Document ID: 21210	Score: 13.616329738155333
Document ID: 3658	Score: 13.609274845308951
Document ID: 11550	Score: 13.609274845308951
Document ID: 16583	Score: 13.609274845308951
Document ID: 3619	Score: 13.605037125593926
Document ID: 11374	Score: 13.60331221450509
Document ID: 380	Score: 13.601322645742798
Document ID: 2160	Score: 13.601322645742798
Document ID: 2422	Score: 13.601322645742798
Document ID: 17968	Score: 13.601322645742798
Document ID: 18016	Score: 13.601322645742798
Document ID: 19567	Score: 13.601322645742798
Document ID: 19786	Score: 13.601322645742798
Document ID: 18808	Score: 13.58286564516265
Document ID: 4274	Score: 13.580930857668221
Document ID: 7890	Score: 13.580930857668221
Document ID: 9561	Score: 13.580930857668221
Document ID: 2418	Score: 13.580007587577104
Document ID: 4996	Score: 13.580007587577104
Document ID: 5673	Score: 13.580007587577104
Document ID: 9962	Score: 13.580007587577104
Document ID: 11432	Score: 13.580007587577104
Document ID: 4182	Score: 13.573434251899165
Document ID: 18575	Score: 13.564408557075618
Document ID: 21241	Score: 13.564408557075618
Document ID: 8450	Score: 13.560600122851353
Document ID: 8697	Score: 13.560600122851353
Document ID: 10549	Score: 13.560600122851353
Document ID: 17958	Score: 13.560600122851353
Document ID: 18624	Score: 13.560600122851353
Document ID: 6855	Score: 13.550865940393463
Document ID: 9507	Score: 13.550865940393463
Document ID: 481	Score: 13.541977857340884
Document ID: 18962	Score: 13.540330167510767
Document ID: 18576	Score: 13.52630427185785
Document ID: 5456	Score: 13.52572678362388
Document ID: 15081	Score: 13.521849096838016
Document ID: 16639	Score: 13.521849096838016
Document ID: 19917	Score: 13.521849096838016
Document ID: 20670	Score: 13.521849096838016
Document ID: 3410	Score: 13.520120719499557
Document ID: 10485	Score: 13.520120719499557
Document ID: 14177	Score: 13.520120719499557
Document ID: 8721	Score: 13.502782146958058
Document ID: 18786	Score: 13.49997150829315
Document ID: 1760	Score: 13.492956256887508
Document ID: 2943	Score: 13.492956256887508
Document ID: 7333	Score: 13.492956256887508
Document ID: 7866	Score: 13.492956256887508
Document ID: 12100	Score: 13.492956256887508
Document ID: 17317	Score: 13.492956256887508
Document ID: 19820	Score: 13.492956256887508
Document ID: 20495	Score: 13.492956256887508
Document ID: 20819	Score: 13.492956256887508
Document ID: 1126	Score: 13.479500450847961
Document ID: 683	Score: 13.464186627341906
Document ID: 1561	Score: 13.464186627341906
Document ID: 3102	Score: 13.464186627341906
Document ID: 3744	Score: 13.464186627341906
Document ID: 9329	Score: 13.464186627341906
Document ID: 16880	Score: 13.464186627341906
Document ID: 18157	Score: 13.464186627341906
Document ID: 11553	Score: 13.464186627341906
Document ID: 9181	Score: 13.463971072448366
Document ID: 15967	Score: 13.463971072448366
Document ID: 20841	Score: 13.463971072448366
Document ID: 7399	Score: 13.461745105366434
Document ID: 9618	Score: 13.459852722235816
Document ID: 20892	Score: 13.448423120601545
Document ID: 5653	Score: 13.439882614339323
Document ID: 12980	Score: 13.439882614339323
Document ID: 17120	Score: 13.439882614339323
Document ID: 6203	Score: 13.438876435028044
Document ID: 1737	Score: 13.435539421751816
Document ID: 4894	Score: 13.435539421751816
Document ID: 6769	Score: 13.435539421751816
Document ID: 8949	Score: 13.435539421751816
Document ID: 14556	Score: 13.435539421751816
Document ID: 15225	Score: 13.435539421751816
Document ID: 18951	Score: 13.435539421751816
Document ID: 20513	Score: 13.435539421751816
Document ID: 15257	Score: 13.435539421751816
Document ID: 11505	Score: 13.433019414810554
Document ID: 7442	Score: 13.423645826766341
Document ID: 12050	Score: 13.423645826766341
Document ID: 4214	Score: 13.419971677132894
Document ID: 5454	Score: 13.419971677132894
Document ID: 11793	Score: 13.419971677132894
Document ID: 21309	Score: 13.419971677132894
Document ID: 7778	Score: 13.417596889650037
Document ID: 12550	Score: 13.417596889650037
Document ID: 7147	Score: 13.407013860346824
Document ID: 7259	Score: 13.407013860346824
Document ID: 9744	Score: 13.407013860346824
Document ID: 10400	Score: 13.407013860346824
Document ID: 10986	Score: 13.407013860346824
Document ID: 16373	Score: 13.407013860346824
Document ID: 18088	Score: 13.407013860346824
Document ID: 4535	Score: 13.40220973725365
Document ID: 1241	Score: 13.40011964802471
Document ID: 20994	Score: 13.40011964802471
Document ID: 21057	Score: 13.398365891122713
Document ID: 2679	Score: 13.398365891122713
Document ID: 1015	Score: 13.380326265974452
Document ID: 9035	Score: 13.380326265974452
Document ID: 1296	Score: 13.378609169964733
Document ID: 1497	Score: 13.378609169964733
Document ID: 2039	Score: 13.378609169964733
Document ID: 2724	Score: 13.378609169964733
Document ID: 3769	Score: 13.378609169964733
Document ID: 7116	Score: 13.378609169964733
Document ID: 9990	Score: 13.378609169964733
Document ID: 18239	Score: 13.378609169964733
Document ID: 18269	Score: 13.378609169964733
Document ID: 18390	Score: 13.378609169964733
Document ID: 20536	Score: 13.378609169964733
Document ID: 15537	Score: 13.378609169964733
Document ID: 18607	Score: 13.37154106508602
Document ID: 18764	Score: 13.37154106508602
Document ID: 570	Score: 13.360624015373073
Document ID: 5094	Score: 13.360591271481864
Document ID: 6224	Score: 13.360591271481864
Document ID: 7671	Score: 13.360591271481864
Document ID: 9539	Score: 13.360591271481864
Document ID: 20906	Score: 13.360591271481864
Document ID: 21313	Score: 13.35625930386878
Document ID: 20199	Score: 13.35167187512959
Document ID: 679	Score: 13.35032458398172
Document ID: 741	Score: 13.35032458398172
Document ID: 4161	Score: 13.35032458398172
Document ID: 7362	Score: 13.35032458398172
Document ID: 7997	Score: 13.35032458398172
Document ID: 8235	Score: 13.35032458398172
Document ID: 10446	Score: 13.35032458398172
